Slanost,Temp_zraka,Temp_vode,Crijevni_enterokoki,Escherichia_coli,Suncevo_zracenje_DHMZ GHI,Padaline,KPad0h-24h,KPad25h-48h,KPad49h-72h,KPad3d-4d,KPad4d-7d,KPad7d-14d,KPad14d-30d,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,KPad3d-6d,KPad6d-10d,KPad10d-17d,Kpad17d-21d,Padaline_1d_poslije 
35.43,19,20,12,13,659.28,0,0,0,0,1.5,4.7,12.1,35.6,17.41129081,0.12,-112.6387171,4.654031189,8.43517415,156.4140419,720.0992857,546.6118412,702.6065438,690.1568212,877.3398024,16.04402773,55.58997111,966.1734542,42.47675854,2.780439267,39.9466028,3.1,11.6,8.1,91.8,0
20.26,18.1,17.9,50,152,106.76,0.4,1.2,0,0,0.1,105.2,70.3,18.3,15.88900379,0.12,-108.6650599,66.0613434,14.68344303,242.7935133,0,0,242.7935133,219.6872438,242.7935133,30.22338852,92.34110425,961.4248256,295.825368,1.065904661,39.9466028,60.8,63.4,51.4,22.8,1.1
25.2,25.2,23.1,27,12,575.97,0,0,0,0,1.4,0,12.5,175.6,23.63464715,0.11,-111.2936101,4.975512035,15.85549375,198.2140499,639.2282689,486.6013842,684.8154726,659.2618058,849.5782062,28.59272065,61.87806527,961.7717924,190.4299782,2.131653421,39.9466028,1.4,10.1,2.4,177.1,2.2
36.84,26,22,0,0,561.75,0,0,8.7,0,0,3.2,2.2,13.9,18.83670945,0.12,-108.6650599,1.383283708,7.730490892,121.2828596,795.7218473,567.7683143,688.910697,662.8963704,928.7217458,11.30550394,48.39597963,969.2197385,63.50505721,6.547431893,44.65419934,0,3.2,2.2,41.1,0
36.26,23,22,6,11,478.67,0,0,0,24.2,0,1.7,12.9,5.4,25.3527,0.11,-109.528,-0.000449113,15.2542,128.54,734.397,494.269,622.37,613.412,876.859,25.6648,53.7307,967.357,109.573,0.475024,47.9888,1.7,0,12.9,6.8,0
35,18.9,17.5,0,1,448.19,0,0,0,0,0,0,54.8,9.6,19.92646156,0.12,-166,38.53562878,12.30452929,405.0761155,116.8241786,100.3501523,504.6992276,487.9806106,512.7045905,25.43035143,61.32359576,978.2056038,211.7684753,2.078021851,28,0,0.1,55.5,8.8,0
32.13,26,22,22,9,672.38,0,0,0,0,0,0,0.5,55.6,27.29161039,0.11,-135.9390781,4.015827848,17.00591336,200.0003598,698.2407865,655.2730109,787.3375683,814.7629906,873.0002079,24.43527445,52.35888391,975.2750168,177.224257,1.857963985,29.30340104,0,0,0.5,57.3,0
36.25,19.5,19.5,5,25,308.93,0,2.2,5.2,0,5.3,17.7,5.7,38.7,15.6,0.11,-131.4303888,26.91550551,13.30053553,469.8211097,213.804524,182.9757779,587.5496832,563.8439841,615.5295802,28.47948044,89.06590285,969.417493,7,2.713432162,25.92756319,23,0,13.4,31,0
34.09,27,23,44,18,580.83,0,0,6.9,0.1,1,0.7,21.8,28.7,19.51647976,0.11,-130.9551452,22.53854664,17.00591336,401.8142949,257.3072756,217.9593059,599.5784547,599.6930086,656,28.44144511,83.86921089,969.4288406,237.6214515,1.082536285,33.11935296,1.7,12.7,9.1,39.6,20.2
29.8,27,21.4,200,110,602.65,0,0,0,0,0,15.2,49.6,0,28.75158178,0.11,-122.7877743,5.925416996,15.92868976,203.2851945,623.2433258,325,671.8452949,745.6073361,784.4687423,27.95106199,47.82723494,978.2056038,41.78598016,1.671320659,38.87376402,15.2,33,16.6,47.7,0
37.9,25.5,20.5,0,0,575.42,0,0,0,8.2,0,0,0,64.8,23.39578265,0.11,-125.565371,1.228019906,12.79838925,90.23862212,853.7013056,604.7127146,751.990791,847.4328064,843.4003058,16.90092199,51.25499936,980.5298414,132.4881647,0.448852402,43.06256956,0,0,0,64.8,0
38.1,19.5,19,2,7,519.46,0,31,0,0,0.9,0,34.4,8.2,18.25043894,0.11,-139.1117003,18.4315133,15.55234313,358.6201988,208.6696417,140.7950103,533.5743443,538.8098563,535.3995818,27.00735121,84.36750778,976.9980481,110.3447499,2.078021851,46.79937632,0.9,0,42.6,15.2,0.6
28.6,20.2,18.5,20,100,607.17,0,0.7,1.3,2.1,65,34.3,39.4,82.8,20.16342908,0.11,-131.4303888,8.911639662,7.791348619,266.706985,583.0653109,500.88944,749.54845,740.3985343,842.0575255,21.59719807,46.45194635,978.0565005,31.54632885,6.250468298,25.92756319,99.3,39.4,0,83,0
37.8,25,23.1,6,0,628.86,0,0,0,14.4,6.8,3.3,6,49,22.86341929,0.11,-122.7877743,9.53911909,12.57388638,259.3339177,529.3703024,402.963173,662.2153325,764.9856641,755.1863105,25.91596076,57.05861404,975.4551724,242.9835997,2.713432162,38.87376402,10.1,0,6,49,0
37.3,17.5,19.5,8,30,535.17,0,6.5,0.5,31.9,0,0,0,30.5,14.89648523,0.11,-125.3536347,10.52201503,5.8,200.0003598,562.1308143,395.4153747,613.8986943,713.4282529,733.5742272,13.82032787,56.26353661,972.4067246,342.718934,3.853592195,50.3743595,0,0,14.4,55.9,0
36.5,20,18.9,0,7,469.49,0,0.1,0,0,2.1,38.3,11.6,31.9,17.51860831,0.11,-130.9551452,1.228019906,11.72961912,101.4174276,785.402252,500.88944,602.6877757,707.1604834,776.48563,23.38448352,69.35519514,983.0091455,41.78598016,3.345815238,54.306753,32.9,12.1,38.9,24.5,0
37.1,22,15.4,1,2,659.84,0,0,0,0,31,2.8,0.3,4.3,19.51647976,0.12,-116.9147636,1.228019906,11.72961912,148.3368272,785,623.4217993,771.8827904,806.381332,913.1491768,20.2,57.97788757,979.1238536,65.84698825,1.683745608,42.97951811,33.8,0,0.3,4.3,0
36.5,29.1,23.7,18,5,657.89,0,0,0,0,0,0.2,2.6,7.6,26.6022779,0.11,-111.0657801,1.228019906,15.92868976,121.3021249,806.9185588,655.2730109,774.3718535,781.8184044,900.9676944,27.95106199,53.371134,976.9980481,64.30091979,3.141956377,42.97951811,0,2.7,0.1,19.8,0
30.8,22.8,20.3,100,95,653.25,0,0,21.5,41.3,6.3,31.6,0.7,2.8,19.07022218,0.11,-113.9440653,5.088203917,10.10614228,262.0258345,557.8788279,440.867863,703.5238443,717.2640099,809.6507561,24.18413544,54.85138873,972.4067246,60.58314074,2.324015102,39.86951835,26.4,12.2,0,2.8,0
37.2,20,23,6,2,689.52,0,0,0,1.9,0,0.3,29.5,101.4,20.05800598,0.11,-130.7822036,1.228019906,8.501667337,97.42587161,861.880617,683.6470905,781.0879,871.9866442,890.2488158,18.77345124,46.9,981.9807594,76.52910959,0.448852402,36.67559623,0,1.6,28.6,101.4,0
37,28.7,24.8,11,3,534.55,0,0,0,0,0,0,1.9,51.3,29.11935273,0.11,-121.920111,1.228019906,19.57900102,126.2632808,756.9069589,539.4009262,665.8419886,764.9077052,829.5934134,26.38204549,57.44991113,978.8256309,75.85655902,1.5,41.65728958,0,0,1.9,117.9,0
27.2,18,15.8,2,2,651.51,0,0,0.6,19.2,0,0,54.6,35.9,13.90166676,0.12,-118.7768794,1.228019906,3.985913854,109.3775928,863.4984778,697.4651526,806.8097469,860.4077871,943.7475161,14.25934361,51.27961188,971.4557151,16.19065851,2.713432162,39.86951835,0,54.6,0,40.1,4.5
37.2,23.2,16.2,0,0,620.38,0,2.3,0,0,0,16.6,26.7,73.8,18.60408231,0.11,-135.9390781,15.92262324,11.41172215,240.1723839,550.2714642,453.6742456,693.8466295,697.2908066,773.2677537,19.43423294,63.35174357,973.0189257,374.3128181,2.029962182,33.11935296,1.8,25.9,34.8,54.7,2.6
34.5,20,18,3,3,486.27,0,2.3,0,0,0,16.6,26.7,73.8,21.97509614,0.11,45.58492392,28.14933876,10.9282499,498.9984483,77.44468076,70.14103698,569.1394852,534.3723042,570.7594863,20.30377709,49.29993053,972.8381131,349.7386579,2.442488238,25,1.8,25.9,34.8,54.7,2.6
36.53,24,19,25,50,261.11,0,2.6,2.3,0,0,1.8,40.9,74.4,23.9,0.12,45.58492392,54.5,12.15505597,412,0,0,412,373,412,20.2,46.9,977.2184726,248,0.84648943,25,0.8,26.9,15.6,73.8,0
35,24.5,19,2,5,630.03,0,0,2.6,2.3,0,0.8,41.9,74.4,21.90642032,0.12,-105.8010314,19.96441188,14.8063458,434.2282994,296.0472657,196.8058046,704.8938312,700.982265,704.7176137,25.73463325,62.2255637,978.6743642,243.7701446,1.301142514,23.17798638,0,23.8,18.9,74.4,0
34.58,21,19,8,1,141.64,0,0,0,2.6,2.3,0,41.7,75.4,21.38378651,0.12,45.58492392,74.24860442,16.01722701,217.8000041,0,0,217.8000041,196.7218894,217.8000041,28.99721379,72.04071637,974.4155226,221.0854135,2.693102713,23.17798638,2.3,16.6,26.1,74.4,1.3
35.4,22,20,4,0,428.25,0.1,1.2,0,0,2.6,2.3,27.7,89.4,19.92646156,0.12,45.58492392,45.65449653,15.71434151,467.9400351,0,0,468.0272132,423.6568669,468.063819,25.73463325,76.40982983,976.4192961,217.1997018,3.683624591,23.17798638,4.9,0.8,26.9,89.4,0.4
29.5,25,21,18,40,441.5,0,0.5,1.2,0,0,4.9,27.7,89.4,21.90642032,0.12,-148.3138948,67.51744909,15.19911344,323.4576854,0,0,289.3177249,261.9533682,290.6017449,28.66714089,63.39273346,975.602762,219.746078,4.760247928,23.17798638,4.9,0.8,26.9,89.4,0
35.65,22,20,4,6,530.52,0,0,0.5,1.2,0,4.9,27.7,89.4,22.26669885,0.12,-148.3138948,48.06645809,11.10455209,467.6264567,0,0,460.2037453,415.0217504,459.3947032,23.96358064,49.95171323,969.6603649,214.2903017,3.141956377,23.17798638,0,4.9,27.7,89.4,1.1
36.55,23,20.5,3,20,737.27,0,1.1,0,0.5,1.2,2.6,30,88.9,18.60408231,0.12,-133.3465406,1.228019906,10.5893969,101.4174276,875.3114914,780.9749129,888.6254714,925.6223796,928.4631034,18.93820476,57.44991113,972.6994064,44.56611209,2.029962182,25.92756319,1.2,4.9,27.7,89.4,0
36.89,24,20,18,310,813.39,0,0,1.1,0,0.5,1.2,28.7,40.7,20.47469634,0.12,-148.3138948,17.29305137,10.21554339,399.8311953,386.9114913,354.6870422,754.5202903,757.6275075,758.6531431,22.83063912,51.47432054,974.8634819,187.741025,2.324015102,23.17798638,1.7,4.9,27.7,89.4,0
35.14,24,21,12,3,826.09,0,0,0,1.1,0,1.7,21.5,45.9,23.5210545,0.12,45.58492392,31.22181228,14.11109858,410.8336651,220.5437129,203.262065,614.6411784,599.7358051,614.8387765,27.77425723,57.67075456,973.5928664,226.3202362,3.66091102,23.17798638,1.7,2.6,18.9,100,0
32.88,25.5,21,13,7,654.4,0,0,0,0,1.1,1.7,6.7,60.7,24.17564969,0.11,-188.2659479,3.40856852,14.40652468,252.2825246,624.0789363,570.665747,821.9590795,844.5904253,833.2968694,29.27604834,53.70023008,973.8273042,210.7174857,3.93085933,23.17798638,1.6,3.8,18.9,100,2.1
34.22,23,20,16,2,293.21,0,2.1,0,0,0,1.6,6.9,61.7,23.5210545,0.12,-188.2659479,76.82402609,17.00570525,122.551549,0,0,122.8567643,111.3686663,123.0016768,30.16841692,70.49325722,973.9479049,180,3.141956377,23.17798638,1.1,1.7,6.7,62.7,1.2
27.07,23.5,21,60,20,680.62,0,1.2,2.1,0,0,1.1,6.6,62.5,22.261147,0.12,45.58492392,30.24744116,14.40652468,469.8211097,188.4913753,175.3269387,611.0133165,619.4629845,642.3302193,20.1951149,63.62818269,970.7511838,217.8971589,4.279248789,22.75746294,1.1,1.7,5.7,61.7,17.5
34.54,21,21,120,390,200.54,2.15,16.8,1.2,2.1,0,1.1,6.6,62.5,19.53253298,0.11,-188.2659479,72.19547141,15.55234313,238.9128245,0,0,247.3071202,221.3767073,247.1114467,25.49312272,78.51911181,967.0593558,214.2903017,3.66091102,22.75746294,0,2.8,4.9,62.5,11.5
34.3,19.6,20.3,140,110,496.03,0,29.4,12.2,16.8,1.2,2.1,7.7,42.7,18.60408231,0.11,-119,2.818745001,13.39064355,162.9470532,752.8227444,630.9009568,806.3234835,809.5001213,909.6725565,20.625064,71.91822397,971.5602589,257.3425181,0.84648943,25.92756319,3.3,1.1,6.6,62.5,1
37.03,28,23,5,2,831.08,0,2.2,0,0,0,0,59.5,11,22.81036941,0.12,-141.2088829,2.938637269,12.30452929,191.0002137,735.4703604,674.3677173,865.3566949,893.2197466,882.405937,29.27604834,53.67795895,978.8256309,51.48234219,3.235126055,22.75746294,0,0,60.7,10.6,0
37,24.4,23.3,4,0,655.57,0,0,2.2,0,0,0,42.7,27.8,22.261147,0.11,-111.8738747,1.228019906,12.08102643,139.6638723,780.6733425,628.4699395,771.5164037,762.8218711,908.5165289,25.89579764,50.20198074,981.2813939,67.91200172,1.962128688,38.87376402,0,0,59.5,11,0
36.86,29,24.4,10,1,770.06,0,0,2.2,0,0,0,42.7,27.8,25.63805324,0.11,-141.2088829,-0.267620347,12.70883095,128.2507886,838.2368569,786.1304934,882.1201235,950.62165,909.433192,25.10881243,44.62501051,980.3976147,147.5460235,0.794867526,22.75746294,0,0,59.5,11,0
36.79,31,25,2,0,875.08,0,0,0,2.2,0,0,30.5,37.7,28.57351333,0.11,122.9734008,1.228019906,13.30053553,196.4313113,841.5115989,777.6800367,904.7658645,941.8021837,909.433192,26.26596444,39.06516151,975.9473339,217.1997018,2.713432162,22.75746294,0,0,42.7,27.8,0
36.73,29,24,2,1,834.29,0,0,0,0,2.2,0,1.1,64.5,28.38974222,0.11,-141.2088829,1.228019906,15.82356756,161.7865164,682.2061309,728.0460795,890.201248,924.3265029,894.3255895,28.94364102,45.26561995,975.4551724,222.3198365,2.169467001,22.75746294,2.2,0,30.5,40,0
35.61,28,26,10,5,806.55,0,0,0,0,0,2.2,0.1,65.5,30.36965968,0.11,-90.12722486,1.228019906,18.05607631,166.8522611,780.4929937,719.5029475,901.3089071,920.29065,891.6488405,27.91149819,47.69950112,976.2188738,224.6467915,2.644658356,23.17798638,2.2,0,1.1,69.4,0
36.35,31,25,2,8,726.5,0,0,0,0,0,2.2,0,65.6,31.14735584,0.11,-130.9551452,1.228019906,18.05607631,184.1061167,749.8475915,540.2175331,843.3191477,863.4862696,893.2598468,23.32339976,47.08118862,975.7492139,230.4284892,2.078021851,33.11935296,2.2,0,0.1,68.1,0
36.78,31,28,8,2,814.14,0,0,0,0,0,2.2,0,64.4,31.74228619,0.11,3.645181595,1.228019906,19.66637201,161.692064,709.0675346,655.0180269,863.2963635,895.4436318,863.9760195,34.79858119,49.02947048,975.7492139,113.4046494,3.345815238,22.75746294,0,2.2,0,65.6,0
34.92,30,26,200,5,789.86,0,0,0,0,0,0,2.2,63.9,29.2764807,0.11,-90.12722486,6.172047289,20.47600397,331.9049494,512.6268425,471.4589767,803.2138116,818.9976098,806.8715061,35.13223426,58.93303398,974.1812913,215.7795926,2.078021851,23.17798638,0,2.2,0,65.6,0
36.81,30,25,6,1,762.05,0,0,0,0,0,0,2.2,63.9,28.81050096,0.11,-130.9551452,1.228019906,17.00570525,152.5209096,793.7382258,707.7696875,859.7069129,887.1708246,900.9676944,27.35050503,49.10171315,973.5010828,198.3500602,0.794867526,33.11935296,0,2.2,0,64.4,0
35.46,30,27,13,116,754.96,0,0,0,0,0,0,2.2,62.8,29.26584594,0.11,-90.12722486,5.930999523,19.00940425,262.3338088,602.5163504,543.1176612,805.573945,825.7123132,826.9103459,33.41072014,56.9302746,972.6994064,165.6307501,1.962128688,23.17798638,0,2.2,0,64.4,0
36.78,31,27,3,2,511.11,0,0,0,0,0,0,2.2,62.8,27.8,0.11,-90.12722486,25,17.516563,454,215,194,649,626,656,31.60703454,53.0944088,972.1089912,180,1.5,23.17798638,0,0,2.2,63.9,0
37.21,25,26,5,5,751.33,0,0,0,0,0,0,2.2,62.8,26.6022779,0.11,-130.9551452,0.567499658,17.15966919,137.3242778,800.2161805,718.9125297,856.2473693,887.6940794,899.4241142,29.27604834,54.97991299,973.5928664,233.795474,1.962128688,33.11935296,0,0,2.2,62.8,0
37.31,28,27,19,5,777.66,0,0,0,0,0,0,2.2,62.8,28.38974222,0.11,-90.12722486,1.150778154,16.19434637,128.2507886,838.2368569,750.7994,879.0203802,915.2645158,912.6297254,21.8299482,47.30132021,973.5010828,228.0744669,3.205680622,23.17798638,0,0,2.2,62.8,0
36.8,30,27,8,8,773.11,0,0,0,0,0,0,2.2,60.7,29.39826669,0.11,-90.12722486,1.228019906,16.61265617,102.4316444,871.4900443,779.9339894,882.1201235,920.6989256,916.9641426,24.27139716,46.00461155,972.8381131,221.3836226,2.487158164,23.17798638,0,0,2.2,62.8,0
37.2,28,24.9,1,0,569.19,0,0,0,0,0,0,2.2,59.5,27.22960129,0.11,-111.0657801,1.228019906,16.19434637,196.4313113,786.5848185,608.8262003,736.9749122,727.6325985,909.1484963,25.11513505,50.69454701,973.5010828,87.28967708,1.857963985,34.31240715,0,0,2.2,62.8,0
38.1,22,21.5,0,2,752.24,0,0.1,1.7,0,0,0,0.4,0,26.47179915,0.11,-133.3465406,1.228019906,18.79557295,232.5169039,632.50223,540.2175331,773.0628317,815.332733,823.1467142,30.00239531,60.31667121,976.6112925,28.52270572,1.196922135,33.79870203,0,0.1,0.3,2.2,0
37.1,30,25.3,3,11,618.09,0,0,0,0,0,0,1.8,0.4,26.47179915,0.11,-136.7727771,0.145796885,16.94526094,101.4174276,843.4488662,742.1972875,760.1065614,832.1417646,888.1225345,22.70633072,56.91923961,979.8040703,67.28918287,1.857963985,38.1034274,0,0,1.8,0.4,0
29,26.5,20.3,16,40,516.9,0,0,0,0,0,0,1.9,1.8,29.26584594,0.11,-121.920111,0.145796885,14.40652468,101.4174276,820.1335075,583.9844166,686.3930796,688.7851088,863.9760195,20.625064,40.41123219,979.1904428,44.56611209,0.219921733,41.65728958,0,1.9,0,1.8,0
38,25.2,22.2,2,11,235.6,0,2.8,0,5.7,46.2,0.8,41.3,1.9,22.19328475,0.11,-127.9911759,11.74476334,16.24562984,344.7226952,297.5553862,204.8084349,549.5304268,599.0042151,615.9766066,29.31477942,69.07278809,976.839867,40.68342659,3.235126055,43.76714868,47.8,41.3,0,1.9,0
22.5,17.8,17.5,10,30,544.9,0,1.7,0.4,1.3,24.1,26.3,67.9,82.2,16.81008871,0.11,93.08281282,47.62829166,9.727331351,247.7204909,0,0,277.8521525,252.682877,301.2814947,17.49776754,62.49464659,963.5928551,230.4284892,3.3873552,55.56037747,50.4,6.3,62.1,96.3,16
34.68,20,18,6,6,730.11,0,2.7,0.2,0,0,9.2,83.3,113,17.51706611,0.12,-119,11.65134151,13.9698005,307.0366339,517.7119383,439.6042369,718.9731338,745.7875928,810.8086847,19.80957922,80.38979711,970.308397,241.5498185,3.009028007,25.92756319,9.2,26.6,75.9,133.7,0
32.49,25,24,19,4,230.56,0,0.6,0,0,0,0,3.4,92.5,20.0736059,0.12,-111.8738747,88.8,14.6,79,0,0,79,72,79,28.59936135,71.9,972.3062649,39,3.683624591,38.87376402,0,0,3.4,118.8,0.7
35.16,26,23,5,3,246.07,0,3.9,0.3,0,0,0,8,3.4,23.72372821,0.11,-99,46.22979849,15.45417002,323.4576854,21.43073586,13.10033205,336.4456513,305.1338946,348.4538635,31.06004849,59.73257892,983.8,53.21763614,5.420497204,50.3743595,0,0,8,12.5,0
31.17,30,23,90,16,567.4,0,0,0,0,0,0,3.7,64.1,31.14735584,0.11,-116.9147636,1.228019906,17.68344725,148.6049365,747.1491584,525,715.0244733,764.9856641,852.2007252,25.91596076,44.86450555,977.0836448,116.0514133,0.84648943,43.76714868,0,3.5,0.2,64.4,0
31.2,28,21,3,0,821.1,0,0,0,0,0,0.4,0.5,3.7,30.07685902,0.11,198.518655,5.505161571,13.53602676,223.5558831,660.484957,550.1904895,774.0624196,885.7987557,791.0704237,20.30377709,36.32500002,975.9509169,242.9835997,2.644658356,33.79870203,0.4,0.5,0,3.7,3.3
33.81,11,18,30,44,363.2,0,0,0,10.4,173.7,34.2,13.4,150.5,9.516629862,0.11,-136.7727771,4.015827848,2.179266916,127.2138187,707.2223839,380.055412,507.2894579,735.858721,704.7176137,6.88895948,60.31667121,987.7304089,63.69416533,3.3873552,57.40542487,207.9,0,54.9,109,0
32.3,20,18,124,160,125.17,0,42,0.3,0.4,0,2.3,68.9,218.3,17.90170823,0.1,-159.2992256,66.60466045,15.82356756,171.1767667,0,0,171.1767667,155.0148448,171.1767667,26.90057304,89.3229465,983.8449516,217.1997018,3.235126055,53.74046756,2.1,7,62.1,231.1,0.2
32.14,19,18,60,2000,10.74,0,0.2,42,0.3,0.4,2.1,65,222.4,17.66495884,0.11,-159.2992256,89.70795969,14.71400577,51.49945019,0,0,51.49945019,46.6061702,51.49945019,25.89579764,83.32828206,982.2633384,214.2903017,3.141956377,53.74046756,0.4,5.2,66,218.7,0.1
34,23,18,12,40,197.97,0,4.3,0,0.6,0,0,24.7,33.6,20.0736059,0.12,-115.0650482,52.40640811,14.71400577,360.5350143,0,0,360.5605296,326.4105337,360.5581939,27.8767547,72.21450074,975.0005622,128.304292,0.863920176,34.31240715,0,2,22.7,35.1,0
36.45,23,18.5,0,2,673.64,0,0,0.4,0,0.9,42,6.9,28.5,17.96223016,0.12,-113.9440653,3.257182601,9.225779456,196.1161394,706.1880119,563.5072123,759.6193756,657.6488003,896.1755903,16.68165174,55.58326069,977.3812189,37.38132725,1.962128688,38.87376402,4.7,42.5,2.6,36.2,0.1
36.3,26,20,0,0,273.11,0,1.4,0,1.1,0,0,1.1,49.8,17.96223016,0.12,-131.4303888,75.49945255,10.10614228,218.3756412,0,0,218.3756412,198.1958725,218.3756412,25.21789397,58.88907593,975.4551724,60.48061368,5.784193362,25.92756319,0,0,1.1,49.8,0
35.3,20,21,5,8,163.08,0,37.7,0,0,4.4,29.1,4.3,2.2,17.90170823,0.12,-141.2088829,78.77888562,13.53602676,188.9737095,0,0,188.2369349,170.2232666,188.1177447,27.5451334,79.01271479,970.8867096,28.00201527,4.834640861,22.75746294,33.5,2.6,2.8,5.8,0.2
34.58,25,22,0,2,785.24,0,0.2,37.7,0,0,33.5,4.3,1.8,22.26669885,0.11,-90.12722486,2.962411264,10.97823745,159.1263301,739.3018666,742.1972875,901.3089071,937.3197099,906.8001675,19.92860632,48.9135099,979.4486556,165.785382,1.962128688,23.17798638,30.5,3,4.3,3.1,0
30.01,27,24.1,54,80,438.73,0,0,0,0,0,0,83.3,21.5,25.35313318,0.11,-118.7768794,5.860377387,19.00940425,202.9433823,576.3576538,408.1943048,611.0133165,646.3644725,775.4858106,31.48421665,67.86287838,975.2750168,211.7684753,2.487158164,45.51181884,0,7.7,75.6,22.1,0
35.86,22,16,15,130,485.62,0,0,2.1,11.3,1.1,2.4,8.2,56.6,16.88023153,0.12,-115.0650482,22.37340651,9.727331351,376.6938843,282.0347915,226.9519739,603.6458582,588.6412825,656.5035806,18.77345124,65.03120709,973.3783099,24.84364638,2.029962182,34.31240715,3.5,4,4.2,75.6,0.4
33.72,22,18,59,7,600.37,0,0,0,0,0,4.1,16.9,8.2,21.55671254,0.12,-113.9440653,1.228019906,12.30452929,170.5307201,727.1879057,583.5457447,710.1642965,719.85492,901.0201053,20.85494827,52.56549032,978.8874149,184.2784342,1.082536285,38.87376402,3.7,13.8,7.5,59.3,0
34.9,24,21.6,75,60,105.14,0,0,0,2.3,0,47.6,41.8,10.1,22.81036941,0.11,-123.9478721,64.03283786,16.61265617,226.1484389,0,0,226.1483313,204.5097428,226.1479606,34.58128768,70.58276485,975.3129241,177.224257,3.93085933,41.65728958,41.7,47.7,0,44,11.6
35.5,24,23,1,0,451.73,0,0,0,0,0,0.5,98.9,4.4,24.90753261,0.11,-125.3536347,1.228019906,18.05607631,121.3021249,746.2269628,485.8607658,717.7400032,707.1604834,831.1622192,19.86359493,65.51914004,974.8118712,201.2581726,1.082536285,50.3743595,0,12.1,91.7,6.8,0
36.88,23,21.3,1,0,568.31,0,0,1.1,0.1,0,9.3,13,33.7,17.90170823,0.11,-140.3343369,1.228019906,6.798164383,88.51051574,847.678303,583.5457447,645.6497282,884.928387,753.4636806,14.88545767,50.98303378,977.7981096,47.31691574,3.66091102,47.56758387,0,9.3,34.4,55.1,0
36.04,28,25.3,1,0,589.55,0,0,1.7,10.3,0,0.2,0,17.3,24.53954816,0.11,-115.0650482,1.228019906,13.0673427,112.9620302,682.2061309,583.5457447,673.8629896,701.6085834,878.2437787,31.60703454,48.47911828,978.3977125,45.89900633,1.683745608,43.76714868,0.2,0,0,17.3,0
36.5,26,22.1,0,1,502.09,0,0,0,0,0,56.5,22.2,0.2,23.6717059,0.11,-135.8325197,0,16.51288639,200.0003598,577.8193603,390.2485835,591.2032564,636.0231574,775.064982,28.81726529,65.03120709,977.2184726,67.38866816,1.456453259,46.79937632,56.5,0,22.2,0.2,2.5
37.44,24,23,14,3,414.22,0,0,18.3,0,0,0,28.5,67.4,17.96223016,0.11,-128.9606863,39.96235974,11.41172215,288.4447202,102.974007,58.85579479,347.3005141,339.1657535,389.7552889,24.53604695,66.06372473,979.1904428,30.92398205,5.956679077,51.40966045,0,0,30.7,75.4,0
37.56,25,23,2,0,402.78,0,0,1.1,0.4,0,0,18.3,39.4,23.8918225,0.11,-130.9551452,20.9248498,16.98858376,311.9126762,193.7483125,112.0528482,423.9217671,445.8653518,499.6543843,29.31477942,64.99527688,979.8958233,45.89584549,2.487158164,55.21905063,0,18.3,0,95.9,0
36.5,19.9,18.2,10,24,585.96,0,0,7.2,15.8,0,0,36.1,85.2,19.21921645,0.12,-115.0650482,1.228019906,10.21601264,122.551549,779.5357657,574.2116482,711.3135206,716.7726213,914.4389091,20.71647227,56.91923961,979.8,50.1208728,1.857963985,42.97951811,0,15.6,21.1,84.6,0
35.85,25,19.7,58,70,347.48,0,0,0,0,0,0,20.2,51.9,19.51647976,0.12,-95.24119229,2.9913242,13.9698005,202.904302,526.7728957,329.7161545,532.9988026,478.4329736,771.8605376,25.91596076,70.49325722,975.2750168,65.84698825,3.141956377,47.56758387,0,0.1,35.9,51,0.4
37.39,25,22.1,0,0,488.89,0,0,0,3.6,0,0,19.2,20.2,21.1,0.11,-99,1.228019906,12.15505597,92.99686775,785,525,633,572,919,19.1,55.6,983.8,31.46100041,2.442488238,47.56758387,0,0,19.2,36,0
34.3,27,23.1,60,10,639.49,0,0,0,43.1,0.4,37.5,7.5,22.8,21.72622363,0.11,-111.8738747,6.419560847,12.15505597,179.9071491,657.1391969,485.8607658,665.9257123,635.8590768,850.4211675,25.0448199,55.5395138,980.1529696,28.52270572,3.853592195,34.31240715,37.9,7.5,3.6,19.2,1.4
35.05,27.5,22,0,2,616.52,0,0,0,0,0,2.9,1.4,88.5,22.64657999,0.11,-111.0657801,1.228019906,7.846001703,92.99686775,832.6132014,628.4699395,763.9291676,731.0623634,932.9926539,17.16185369,38.67039306,982.7974815,28.52270572,3.3873552,42.97951811,2.9,0,44.5,49,0
37.39,30,26,11,4,497.96,0,1.3,0,0,0,41.9,0.4,4.3,27.29161039,0.11,-115.6944501,1.228019906,17.68344725,126.0810975,739.3018666,516.6231094,644.8623897,654.1560692,869.2293015,28.94364102,57.05861404,978.2056038,266.4784597,0.736892003,43.06256956,29.4,12.9,0,85.3,0
37.77,27.5,23,0,0,727.76,0,0,0.6,0.4,0.4,0.5,24.2,42.3,24.53954816,0.11,-155.0074131,2.9913242,12.70015101,159.3983001,747.1491584,604.3683834,763.9291676,859.3071151,831.1622192,25.91596076,47.08118862,982.1480369,49.4085429,2.442488238,35.9363119,0.9,22.9,1.3,42.3,0
